price,name,location,bedroom,bathroom,land_area,building_area
1100.0,"KESEMPATAN EMAS! Rumah di Wiyung, Surabaya, LT 72m² Bangunan 80m²","Wiyung, Surabaya",2,2,72,80
1100.0,"Rumah Harga Terjangkau 3 KT di Pakal, Surabaya","Pakal, Surabaya",3,1,105,95
1100.0,Griya Kebraon Murah Siap Hunidkt Wiyung Citraland,Surabaya,4,2,110,170
1100.0,"KESEMPATAN EMAS! Rumah area Wiyung, Surabaya, Luas 84m² LB 150m²","Wiyung, Surabaya",4,2,84,150
1100.0,"Rumah Siap Huni 3 KT 3 KM di Lokasi Premium Kenjeran, Surabaya","Kenjeran, Surabaya",3,3,60,100
1100.0,"GOOD DEAL! Rumah Premium di Sukolilo, LT 100m² LB 75m²","Sukolilo, Surabaya",2,1,100,75
1100.0,"Rumah LT 65m² / LB 61m² Fasilitas Gym di Mulyorejo, Surabaya","Mulyorejo, Surabaya",3,2,65,61
1100.0,"Rumah Terawat di Karangpilang, Surabaya, LT 124m², LB 100m²",Surabaya,2,2,124,100
1100.0,Rumah Bagus Di Babatan Mukti Wiyung Surabaya,"Wiyung, Surabaya",4,3,135,125
1100.0,"Rumah Modern di Rungkut, Surabaya, Luas 160m² Bangunan 110m²","Rungkut, Surabaya",4,2,160,110
1100.0,Rumah Bukit Palma 1 Lantai Lebar Dekat Gwalk,"Pakal, Surabaya",3,2,120,100
1100.0,"BEST CHOICE! Rumah di Kebraon, Luas 108m² Bangunan 100m²",Surabaya,3,1,108,100
1100.0,"Hunian Asri Surabaya Kota, Area Sejuk - 2 KT",Surabaya,2,2,60,80
1100.0,"Rumah Under Market 2 Lantai Di Taman Pondok Indah, Surabaya","Wiyung, Surabaya",3,1,119,140
1100.0,"Rumah Siap Huni di Karah Agung Jambangan Surabaya, Surabaya","Jambangan, Surabaya",2,2,84,84
1100.0,Di Jual Rumah Puri Asri Pakuwon City,Surabaya,2,1,72,72
1100.0,"Rumah Dengan Harga Terbaik LT 63m² Lokasi Strategis di Kawasan Prospektif Rungkut, Surabaya","Rungkut, Surabaya",3,2,63,87
1100.0,"Rumah 3 Kamar di Pusat Kota Rungkut, Surabaya - Lokasi Premium","Rungkut, Surabaya",3,2,63,87
1100.0,"rumah grand pakuwon dekat foodjunction, dekat tandes","Tandes, Surabaya",2,2,72,78
1100.0,"RUMAH TERAWAT SIAP HUNI DEKAT DENGAN RAYA MERR, KEPUTIH, MULYOSARI, WONOREJO",Surabaya,2,1,90,59
1100.0,"RUMAH TERAWAT SIAP HUNI DEKAT DENGAN MERR, RUNGKUT, PONDOK TJANDRA, TOL WARU JUANDA",Surabaya,2,1,90,90
1100.0,PERUMAHAN PERHUTANI SURABAYA,"Sambikerep, Surabaya",3,2,120,70
1100.0,"Rumah Minimalis Siap Huni, Jual, Simpang Darmo Permai Selatan",Surabaya,3,1,90,60
1100.0,"Rumah Berkualitas Gununganyar, Surabaya, LT 120m² LB 130m²",Surabaya,3,2,120,130
1100.0,RUMAH ON PROGRESS BRAND NEW MINIMALIS BUKIT PALMA SURABAYA,Surabaya,2,2,76,56
1100.0,"Rumah 4 KT 3 KM di Area Citraland, Surabaya",Surabaya,4,3,55,95
1100.0,New Gunung Anyar Dkt Rungkut Medokan Wiguna Nginden Wonorejo Merr,Surabaya,3,2,100,75
1100.0,"Rumah Idaman Modern! Rumah 2 Lantai area Wonorejo, Surabaya, Luas 90m² LB 90m²",Surabaya,3,2,90,90
1100.0,NEW Lebak Jaya Dkt Kenjeran Pakuwon Mulyosari Sutorejo Gading,"Kenjeran, Surabaya",3,2,61,85
1100.0,RUMAH 1 LANTAI SIAP HUNI HANYA 1M&#39;&#39;AN DI DELTASARI INDAH,Surabaya,2,1,96,105
1100.0,RUMAH SIAP HUNI DI SUKOLILO DIAN REGENCY HARGA NEGO SAMPAI DEAL,"Sukolilo, Surabaya",2,1,90,59
1100.0,Jual Rumah Lebak Indah Permai 2 Lantai Hadap Timur Sudah SHM,Surabaya,2,2,107,200
1100.0,Jual Rumah Northwest Lake Citraland Utara 2 Lantai Full Furnish,Surabaya,4,3,55,95
1100.0,Rumah Purimas 1M An Baru Minimalis 2 Lantai Area Rungkut Gunung Anyar Lokasi Elit,"Rungkut, Surabaya",3,2,64,65
1100.0,"Jual Rumah 3 KT di Kenjeran, Surabaya - LT 68m²","Kenjeran, Surabaya",3,3,68,100
1100.0,Dijual Rumah Setro Dekat Raya Kenjeran Dan Pantai Mentari,Surabaya,3,3,67,100
1100.0,Dijual Rumah Sukolilo Dian Regency Dekat Dekat ITS Dan Pakuwon City,Surabaya,2,1,90,59
1100.0,Dijual Rumah Wiguna Selatan Dekat UPN Dan Transmart,"Rungkut, Surabaya",2,1,90,90
1100.0,Dijual Rumah Rungkut Mapan Dekat Transmart Dan Univ UPN,"Rungkut, Surabaya",3,2,60,87
1100.0,Hunian Depan Taman Rumah di Permata Safira Regency,"Lakarsantri, Surabaya",3,2,112,112
1100.0,"Rumah di Sukolilo, Surabaya, LT 100m² LB 75m²","Sukolilo, Surabaya",2,1,100,75
1100.0,SIWALANKERTO SELATAN JLN. UTAMA BISA UNTUK USAHA,"Wonocolo, Surabaya",3,1,105,105
1100.0,RUNGKUT MENANGGAL UTARA BUTUH RENOV HARGA MURAH,"Rungkut, Surabaya",3,1,126,126
1100.0,RUNGKUT PERMAI MURAH BUTUH RENOV DEKAT RUNGKUT,"Rungkut, Surabaya",2,1,124,60
1100.0,"Rumah Rungkut Mapan, New, Minimalis","Rungkut, Surabaya",3,2,63,87
1100.0,"Rumah Rungkut Mapan, New, Minimalis","Rungkut, Surabaya",3,2,63,87
1100.0,DIJUAL RUMAH BARU GRESS SETRO 300 METER RAYA KENJERAN,"Kenjeran, Surabaya",3,3,67,100
1100.0,"NEW LISTING! Rumah Premium di Gununganyar, Luas 200m² LB 200m²",Surabaya,1,1,200,200
1100.0,"Rumah di Sukolilo, Surabaya, Luas 100m² Bangunan 75m² - JUAL CEPAT!","Sukolilo, Surabaya",2,1,100,75
1100.0,Dijual Rumah Taman Rivera Regency Siap Huni,Surabaya,2,1,90,68
1100.0,Dijual Rumah Kupang Jaya Dekat Surabaya Barat Lokasi Prime,Surabaya,3,2,100,140
1100.0,Dijual Rumah Baru Gress Lebak Arum Siap Huni,"Kenjeran, Surabaya",3,3,78,90
1100.0,Dijual Rumah Baru Gress Lebak Arum Dekat Kenjeran Mini Cluster,"Kenjeran, Surabaya",3,3,66,100
1100.0,"SPECIAL PROPERTY! Rumah di Rungkut, LT 120m² Bangunan 130m²","Rungkut, Surabaya",3,2,120,130
1100.0,"Rumah 2 KT 2 KM di Lokasi Strategis Wiyung, Surabaya","Wiyung, Surabaya",2,2,60,80
1100.0,Rumah Citraland Bukit Palma Hook Baru Gress,Surabaya,2,1,76,56
1100.0,Rumah Citraland Bukit Palma Butuh Renovasi,Surabaya,3,2,120,100
1100.0,"Rumah PREMIUM! area Jambangan, Surabaya, LT 77m² Bangunan 154m², HARGA SPESIAL","Jambangan, Surabaya",8,4,77,154
1100.0,"Rumah Minimalis 2 Kamar Siap Huni di Kompleks Cluster Ketintang, Surabaya",Surabaya,2,2,84,84
1100.0,"Investasi Menjanjikan 3 Kamar Tidur Lokasi Strategis di Jantung Kota Rungkut, Surabaya","Rungkut, Surabaya",3,2,120,130
1100.0,1 Lantai Rumah Pantai Mentari,"Kenjeran, Surabaya",3,2,90,80
1100.0,Rumah di Kuwukan Lontar Dekat Graha Natura Dan Mall Ptc,"Sambikerep, Surabaya",3,2,80,100
1100.0,"Kesempatan Memiliki Rumah LT 100m² di Area Premium, Surabaya",Surabaya,2,1,100,75
1100.0,Rumah Baru Lebak Rejo Kenjeran Hadap Barat Tipe A Hadap Barat,Surabaya,3,3,83,120
1100.0,"Rumah Bagus Lokasi Strategis Manukan Krido, Surabaya","Benowo, Surabaya",4,2,104,104
1100.0,Dijual Rumah Pondok Tjandra Sidoarjo Dekat Tol Tambak Sumur,"Waru, Sidoarjo",4,5,102,90
1100.0,Dijual Rumah Wellington Park Residence Rungkut Surabaya,"Rungkut, Surabaya",3,2,72,64
1100.0,"Rumah 2 KT 1 KM di Kawasan Sukolilo, Surabaya","Sukolilo, Surabaya",2,1,100,75
1100.0,Rumah Ready Unit Mepet Surabaya 2 Lantai,Surabaya,2,2,77,75
1110.0,Rumah Murah Type Scandinavian Rungkut Asri Timur Surabaya,"Rungkut, Surabaya",3,2,50,70
1110.0,Rumah baru di Rungkut Asri Timur,"Rungkut, Surabaya",3,2,50,70
1110.0,"Rumah Lokasi Strategis area Rungkut, Surabaya, LT 50m² LB 70m²","Rungkut, Surabaya",3,2,50,70
1110.0,"Rumah di Rungkut, Luas 50m², Bangunan 70m²","Rungkut, Surabaya",6,2,50,70
1110.0,"Kesempatan Investasi LT 50m² / LB 70m² di Lokasi Strategis Rungkut, Surabaya","Rungkut, Surabaya",3,2,50,70
1110.0,Rumah Surabaya Citraland Utara 2 Lantai Siap Huni,Surabaya,2,2,60,59
1120.0,"Rumah di Kawasan Sambikerep, Area Premium LT 180m²","Sambikerep, Surabaya",2,1,180,100
1120.0,"RUMAH MODERN BARU RENOV FULL FURNISHED LENGKAP DENGAN HARGA TERJANGKAU DEKAT DENGAN RAYA MERR, KEPUTIH, MULYOSARI, WONOREJO",Surabaya,2,1,96,96
1120.0,Rumah Sukolilo Dian Regency 2,"Sukolilo, Surabaya",2,1,72,72
1130.0,Central Park Merr Tahap 3 Gununganyar Surabaya Rumah Modern 2 Lantai Harga 1M an Dkt Merr & Akses Tol,Surabaya,2,2,57,80
1140.0,"Rumah Murah Aset Mandiri, Surabaya Timur, Kota Surabaya","Rungkut, Surabaya",5,3,200,259
1150.0,Rumah Murah 2 Lantai Furnished Bagus Citraland Bukit Palma,Surabaya,3,3,103,150
1150.0,"Rumah Siap Pakai di Kenjeran, Surabaya, Luas 190m² LB 150m²","Kenjeran, Surabaya",3,2,190,150
1150.0,Rumah 2 Lantai Simpang Darmo Permai Selatan Dekat Pakuwon,Surabaya,3,2,94,174
1150.0,Rumah Rugi Sukolilo Dian Regency Renovasi Total Pakuwon City,"Sukolilo, Surabaya",2,1,96,74
1150.0,RUMAH DIJUAL DI SURABAYA TIMUR,"Tambaksari, Surabaya",3,2,66,80
1150.0,Murah Rumah Baru Pondok Maritim Wiyung 2 lantai,"Wiyung, Surabaya",3,2,72,80
1150.0,Jual Rumah di Wiguna Timur Regency One Gate System,Surabaya,2,2,120,100
1150.0,"Rumah di Lebak Arum Siap Huni Minimalis , Surabaya Sam.ya4079","Kenjeran, Surabaya",3,2,190,150
1150.0,Rumah Citraland Utara North West Hill Blok Ni,Surabaya,2,2,60,62
1150.0,Rumah Lebak Arum Surabaya Murah Sam.ya4121,"Kenjeran, Surabaya",3,2,190,150
1150.0,Jual Rumah Rungkut Mapan Barat Baru Gress Bagus Shm Bisa Kpr Hadap Selatan,"Rungkut, Surabaya",2,1,48,92
1150.0,RUMAH 1 LANTAI LEBAK ARUM DEKAT KENJERAN,"Kenjeran, Surabaya",3,2,190,190
1150.0,Dijual Rumah Murah Semi Furnished Full Renov di Perumahan Sukolilo Dian Regency Keputih Surabaya,"Sukolilo, Surabaya",3,2,96,96
1150.0,"Rumah area Gununganyar, Surabaya, Luas 112m² Bangunan 112m² - SEGERA MILIKI!",Surabaya,3,2,112,112
1150.0,"Rumah Nyaman dengan 1 Kamar Tidur di Lokasi Citraland, Surabaya",Surabaya,1,1,60,60
1150.0,"Rumah Minimalis area Rungkut, Surabaya, LT 104m² LB 135m²","Rungkut, Surabaya",3,3,104,135
1150.0,"Rumah lokasi Wiyung, Surabaya, LT 60m² LB 80m²","Wiyung, Surabaya",2,2,60,80
1150.0,Rumah Bagus Siap Huni di Dekat Jalan Kenjeran Lebak Arum Surabaya,Surabaya,3,2,190,190
1150.0,"Rumah 2 Lantai Bagus di Bukit Palma Citraland, Surabaya",Surabaya,4,2,84,100
1150.0,"Rumah Bagus Furnished di Regency One Babatan Pantai Surabaya, Surabaya","Wiyung, Surabaya",3,2,60,75
1150.0,"Rumah Harga 1 Milyaran Di Grand Harvest Surabaya, Kebraon",Surabaya,2,1,102,75
1150.0,Siap Huni Rumah 2 Lantai di Citraland,"Pakal, Surabaya",4,3,55,95
1150.0,Perumahan Griya Kebraon Selatan,Surabaya,3,2,141,100
1150.0,DIJUAL RUMAH DI LEBAK ARUM,"Tambaksari, Surabaya",3,2,190,190
1150.0,JUAL RUMAH SHM LEBAK ARUM BAGUS BW 185,"Kenjeran, Surabaya",3,2,190,190
1150.0,Dijual Rumah Di Dekat Jalan Kenjeran Lebak Arum Vg 184,"Tambaksari, Surabaya",3,2,190,190
1150.0,"Rumah Baru Gress Rungkut Barata Dekat Rungkut Menanggal Harapan, Rungkut Harapan, Rungkut Asri Timur, Rungkut Mapan, Medokan Asri Utara, Medokan Asri Barat, Wisma Penjaringan Sari, Purimas","Rungkut, Surabaya",3,3,55,80
1150.0,Dijual Rumah Siap Huni Furnish Di Nortwest Citraland Surabaya,Surabaya,2,1,60,48
1150.0,Rumah baru di Purimas sebelah UPN,Surabaya,3,3,64,70
1150.0,"Hunian Nyaman 3 Kamar Tidur Akses Strategis di Kenjeran, Surabaya","Kenjeran, Surabaya",3,2,190,190
1150.0,Dijual Rumah Northwest Lake Siap Huni,Surabaya,2,2,72,72
1150.0,RUMAH DIJUAL DI SURABAYa TIMUR,"Tambaksari, Surabaya",3,2,66,80
1150.0,Rumah Puri Mas Rungkut dkt Medokan Baruk Wiguna Pandugo Wonorejo,"Rungkut, Surabaya",3,2,64,65
1150.0,"Rumah Asri area Rungkut, Dekat Rungkut, Surabaya, Surabaya - 3 KT","Rungkut, Surabaya",3,3,64,70
1150.0,Babatan Mukti Galvalum,"Wiyung, Surabaya",3,1,120,100
1150.0,Rumah Kutisari Indah Utara,Surabaya,3,2,67,82
1150.0,"VG185 DIJUAL RUMAH SECOND MURAH SIAP HUNI 1 LT LOKASI TERBAIK, SHM DI LEBAK ARUM","Tambaksari, Surabaya",3,2,190,190
1150.0,"CA129 DIJUAL RUMAH SEMI FURNISH 1 LT SIAP HUNI LOKASI NYAMAN & STRATEGIS, SHM DI SUKOLILO DIAN REGENCY","Sukolilo, Surabaya",2,1,96,72
1150.0,"Rumah Siap Huni 2 KT 1 KM di Kenjeran, Surabaya","Kenjeran, Surabaya",2,1,112,112
1150.0,"LISTING BARU! Rumah Strategis di Kenjeran, LT 65m² LB 65m²","Kenjeran, Surabaya",3,2,65,65
1150.0,"Rumah 3 KT di Wiyung, Akses Wiyung, Surabaya, Surabaya","Wiyung, Surabaya",3,2,220,150
1150.0,"LISTING BARU! Rumah Premium di Gayungan, Luas 77m² LB 150m²","Gayungan, Surabaya",2,2,77,150
1150.0,"LIMITED OFFER! Rumah Berkualitas area Surabaya Kota, LT 190m² Bangunan 150m²",Surabaya,3,2,190,150
1150.0,Rumah Murah Di Menanggal Regency Dekat Cito Surabaya,Surabaya,3,2,82,120
1150.0,"Rumah Baru di Bukit Palma, Citraland Surabaya",Surabaya,2,1,80,60
1150.0,"Rumah Lebak Arum Strategis, Row Jalan 2 Mobil","Tambaksari, Surabaya",3,2,190,190
1150.0,Rumah Puri Safira Siap Huni Incl AC,Surabaya,3,2,144,105
1150.0,"Rumah 3 KT area Kenjeran, Dekat Kenjeran, Surabaya, Surabaya","Kenjeran, Surabaya",3,2,97,90
1150.0,"Rumah Siap Huni di Kebraon, Surabaya, Luas 60m² Bangunan 80m²",Surabaya,2,2,60,80
1150.0,Rumah Citraland Bukit Palma Baru Renovasi Semi Furnish,Surabaya,2,1,90,60
1150.0,"Rumah Terawat 3 KT 2 KM di Citraland, Surabaya",Surabaya,3,2,120,100
1150.0,"PENAWARAN TERBAIK! Rumah Strategis di Rungkut, LT 189m² Bangunan 90m²","Rungkut, Surabaya",3,1,189,90
1150.0,MURAH Baru Renov Rumah Citraland Utara Northwest Park,Surabaya,2,2,90,180
1150.0,Dijual Rumah Rungkut Kutisari Indah Surabaya,"Rungkut, Surabaya",3,2,66,82
1150.0,4 Kamar Tidur Rumah North West Lake Citraland BONUS FULL Furnished - Ter-MURAH,Surabaya,4,3,55,95
1150.0,"Rumah Strategis Kenjeran, Surabaya, LT 62m² Bangunan 75m²","Kenjeran, Surabaya",3,2,62,75
1160.0,"Rumah LT 80m² Lokasi Nyaman di Sambikerep, Surabaya","Sambikerep, Surabaya",3,2,80,100
1160.0,"Jual Segera Rumah 3 KT 2 KM di Kawasan Komersial Citraland, Surabaya",Surabaya,3,2,120,120
1160.0,"INVESTASI TEPAT! Rumah di Sedati, LT 72m² LB 90m²","Sedati, Sidoarjo",3,2,72,90
1160.0,"Hunian Nyaman 3 KT 2 KM Dekat Pusat Kota di Sedati, Sidoarjo","Sedati, Sidoarjo",3,2,72,90
1170.0,"Rumah Idaman Modern! Rumah Mewah di Bulak, Surabaya, LT 170m² LB 120m²","Bulak, Surabaya",2,1,170,120
1170.0,"Rumah di Bulak, LT 170m², Bangunan 120m²","Bulak, Surabaya",2,1,170,120
1170.0,"FEATURED! Rumah Nyaman di Bulak, Luas 170m² Bangunan 120m²","Bulak, Surabaya",2,1,170,120
1170.0,Rumah Baru Gress 2 lantai Simpang Darmo Permai Selatan Hanya 900jt an,Surabaya,2,2,60,68
1170.0,Hunian Ideal untuk Keluarga di Lakarsantri - LT 78m²,"Lakarsantri, Surabaya",3,2,78,60
1170.0,"Rumah LB 110m² Dekat dengan Fasilitas Umum, Surabaya - Lokasi Strategis","Rungkut, Surabaya",2,1,150,110
1170.0,"Rumah kawasan Rungkut, Surabaya, Luas 70m² LB 120m²","Rungkut, Surabaya",3,3,70,120
1170.0,"Rumah Kualitas Premium LT 69m² Lokasi Strategis di Kawasan Berkembang Rungkut, Surabaya","Rungkut, Surabaya",3,3,69,130
1180.0,Rumah Sidoyoso Siap Huni Minimalis Murah Sam.ya4001,"Simokerto, Surabaya",3,2,96,180
1180.0,"Rumah Siap Huni lokasi Gedangan, Sidoarjo, Luas 163m² LB 163m²","Gedangan, Sidoarjo",4,4,163,163
1180.0,"HOT PROPERTY! Rumah Strategis area Rungkut, LT 105m² Bangunan 135m²","Rungkut, Surabaya",3,2,105,135
1180.0,"Rumah Lokasi Strategis di Gedangan, Sidoarjo, LT 144m² Bangunan 100m²","Gedangan, Sidoarjo",3,1,144,100
1180.0,Perumahan Mewah Siap Huni 2 Lantai Mepet Surabaya Selatan,"Waru, Sidoarjo",2,2,78,78
1180.0,Dijual Rumah Deltasari Baru Delta Casabella,"Waru, Sidoarjo",2,1,156,110
1190.0,"Di Bawah 1,2m Lt 112",Surabaya,3,3,112,110
1190.0,Dijual Rumah Puri Surya Cluster Valencia Sda,"Gedangan, Sidoarjo",3,2,135,120
1190.0,"KESEMPATAN EMAS! Rumah Berkualitas di Gedangan, Sidoarjo, LT 144m² Bangunan 144m²","Gedangan, Sidoarjo",5,3,144,144
1190.0,"HARGA SPESIAL! Rumah Minimalis area Gedangan, Sidoarjo, Luas 135m² Bangunan 150m² BISA KPR!","Gedangan, Sidoarjo",5,3,135,150
1190.0,"Rumah Minimalis LT 90m² Siap Huni di Kompleks Perumahan Surabaya Kota, Surabaya",Surabaya,3,2,90,160
1190.0,"Bisa KPR! Rumah Strategis di Wiyung, Luas 135m² LB 125m²","Wiyung, Surabaya",3,2,135,125
1190.0,"Rumah LT 90m² Newly Built di Lokasi Prestisius Pakuwon, Surabaya",Surabaya,2,1,90,100
1190.0,"Rumah LT 90m² / LB 160m² View Gunung di Pakuwon, Surabaya",Surabaya,3,2,90,160
1190.0,"Jual Segera Rumah 3 KT 2 KM di Tandes, Surabaya","Tandes, Surabaya",3,2,90,100
1190.0,JUAL RUMAH jln sutorejo mulyosari,"Mulyorejo, Surabaya",2,1,84,56
1190.0,Dijual Rumah Roya Paka Residence Dekat Gunung Anyar Dan Rungkut,"Rungkut, Surabaya",3,2,78,90
1190.0,"Rumah 3 KT 3 KM di Area Premium Rungkut, Surabaya","Rungkut, Surabaya",3,3,78,90
1200.0,"Dijual Rumah Baru Asli Developer Dkt Knjeran Kampus Its,unair","Kenjeran, Surabaya",3,2,50,70
1200.0,Dijual Rumah Siap Huni Nortwest Type Malawi,Surabaya,2,2,72,60
1200.0,Rumah Baru Gress Baruk Timur Surabaya Timur dekat Merr,Surabaya,3,3,67,100
1200.0,Rumah Jual Di Greenland Residence Menganti Dekat Citraland,Surabaya,3,2,78,83
1200.0,"Dijual Rumah 2,5 Lantai Baru Minimalis Kuwukan Lontar Dekat Alam Galaxy Surabaya Barat",Surabaya,4,2,80,102
1200.0,Rumah Murah Kutisari Indah Barat Surabaya Dekat Petra,Surabaya,2,1,162,100
1200.0,"Rumah Murah Shm Koala Regency Dekat Araya 2 Galaxy, Merr","Sukolilo, Surabaya",3,2,112,100
1200.0,"Rumah 7 KT di Tambaksari, Akses Tambaksari, Surabaya, Surabaya","Tambaksari, Surabaya",7,7,100,150
1200.0,Rumah Sukolilo Dian Regency 2 Baru Gress Pakuwon City,"Sukolilo, Surabaya",2,1,96,59
1200.0,"Hunian Idaman Keluarga 3 Kamar Lokasi Sejuk di Tandes, Surabaya","Tandes, Surabaya",3,2,78,60
1200.0,"Rumah Nyaman area Kenjeran, Surabaya, Luas 72m² LB 120m²","Kenjeran, Surabaya",3,2,72,120
1200.0,"Rumah Asri 3 Kamar View Danau di Lakarsantri, Surabaya","Lakarsantri, Surabaya",3,1,66,90
1200.0,Dijual Rumah Siap Huni Strategis 2 Lantai Pondok Benowo Indah Pakal Surabaya,"Pakal, Surabaya",4,2,135,190
1200.0,Rumah Estetik di Bukit Palma Citraland Surabaya Barat,Surabaya,3,2,60,90
1200.0,"Pantai Mentari, Rumah, Dijual, 1.2M","Kenjeran, Surabaya",2,1,90,60
1200.0,Wiyung Indah Barat Rumah Dijual,"Wiyung, Surabaya",2,2,96,96
1200.0,"Di Bawah 1,2m Lt 352",Surabaya,2,2,352,100
1200.0,Rumah lokasi strategis Lebak Jaya Tengah Utara SHM,"Tambaksari, Surabaya",3,1,125,130
1200.0,"Rumah Siap Huni Di Mulyosari Termurah Lebar 6 Meter Harga 1M-an Minimalis 2lt Dekat Its, Pakuwon City",Surabaya,3,2,78,96
1200.0,Rumah Baru Di Rungkut Harga 1M-an Minimalis Modern 2Lt Strategis Dekat Merr,"Rungkut, Surabaya",4,3,65,110
1200.0,Rumah Minimalis Untuk Keluarga Baru di Perumahan Nirwana Executive,"Rungkut, Surabaya",2,2,90,80
1200.0,Jual Rumah Asli Murah Di Wiyung Surabaya,"Wiyung, Surabaya",3,1,119,140
1200.0,"Rumah Murah Dan Row Jalan Lebar di Gunung Sari Indah Wiyung, Surabaya","Wiyung, Surabaya",3,3,120,130
1200.0,"Rumah Siap Huni Harga 1 Milyaran Di Griya Kebraon , Surabaya",Surabaya,3,2,144,100
1200.0,"Rumah 2 Lantai Posisi Hook Di Griya Kebraon, Surabaya",Surabaya,4,2,110,170
1200.0,"Rumah Murah Siap Huni di Gunung Sari Indah, Surabaya","Wiyung, Surabaya",2,2,120,130
1200.0,"Rumah Murah Row Jalan Lebar di Gunung Sari Indah, Surabaya","Wiyung, Surabaya",3,3,120,130
1200.0,"Rumah Murah di Babatan Pratama, Surabaya","Wiyung, Surabaya",3,2,120,80
1200.0,"Rumah Asri 3 KT di Kebraon, Surabaya - LT 78m²",Surabaya,3,2,78,92
1200.0,"Rumah Impian dengan 3 Kamar Tidur di Lingkungan Asri Rungkut, Surabaya","Rungkut, Surabaya",3,2,84,78
1200.0,"FEATURED! Rumah Asri di Petemon, LT 165m² LB 192m²",Surabaya,2,2,165,192
1200.0,"Rumah LT 90m² Dekat dengan Akses Transportasi, Surabaya - Lokasi Strategis",Surabaya,2,2,90,76
1200.0,"Investasi Menjanjikan 3 Kamar Tidur Lokasi Strategis di Jantung Kota Rungkut, Surabaya","Rungkut, Surabaya",3,3,65,110
1200.0,Dijual Rumah di Puri lidah kulon  indah,Surabaya,2,1,105,36
1200.0,Dijual Butuh Cepat Rumah Java Classic Modern Di Kebraon,Surabaya,3,1,180,180
1200.0,Dijual Butuh Cepat Laku Lokasi Di Deltasari,Surabaya,2,1,135,100
1200.0,"Rumah Asri area Rungkut, Surabaya, LT 96m² LB 150m²","Rungkut, Surabaya",4,3,96,150
1200.0,"Rumah Strategis Pakal, Surabaya, LT 84m² LB 120m²","Pakal, Surabaya",3,2,84,120
1200.0,Kedinding Lor,Surabaya,2,1,102,70
1200.0,Rumah Minimalis Full Furnished di Green Mansion Regency,"Sambikerep, Surabaya",3,2,78,100
1200.0,Rumah Full Furnished Siap Huni Lokasi Perum De Casa Residence Lakarsantri Surabaya,,4,4,99,144
1200.0,Rumah Dijual Perum Palem Sememi Benowo Surabaya Butuh Cepat Laku,"Benowo, Surabaya",2,1,90,36
1200.0,RUMAH GRAND SIAP HUNI GRAND PAKUWON CLUSTER ADELAIDE,"Tandes, Surabaya",3,2,72,78
1200.0,RUMAH DARMO PERMAI UTARA LINGKUNGAN AMAN STRATEGIS,Surabaya,2,1,108,112
1200.0,RUMAH WISMA LIDAH KULON LOKASI STRATEGIS,Surabaya,5,2,161,282
1200.0,"Rumah 3 KT 2 KM Newly Renovated di Lokasi Prestisius Surabaya Kota, Surabaya",Surabaya,3,2,60,80
1200.0,"Rumah Impian Keluarga 2 Kamar Lokasi Sejuk di Kenjeran, Surabaya","Kenjeran, Surabaya",2,2,57,60
1200.0,"HARGA SPESIAL! Rumah di Tambaksari, Surabaya, Luas 118m² LB 150m² HARGA NEGO!","Tambaksari, Surabaya",5,3,118,150
1200.0,"Rumah Lokasi Strategis di Mulyorejo, Surabaya, LT 60m² Bangunan 60m²","Mulyorejo, Surabaya",2,2,60,60
1200.0,Rumah Modern Bagus Siap Huni di Bellea Eastern Park,Surabaya,3,2,50,63
1200.0,Dijual Rumah Pantai Mentari Strategis Bagus,"Kenjeran, Surabaya",2,1,90,60
1200.0,RUMAH 2 LANTAI WISMA KEDUNG ASEM INDAH 2 ONE GATE SYSTEM,"Rungkut, Surabaya",3,2,72,126
1200.0,"Bumi Marina Mas, Keputih siap huni",Surabaya,3,2,120,100
1200.0,RUMAH KARANG ASEM SIAP HUNI,"Kenjeran, Surabaya",7,7,100,150
1200.0,KARANG ASEM,"Kenjeran, Surabaya",7,7,100,150
1200.0,PONDOK WIGUNA REGENCY,Surabaya,2,2,90,75
1200.0,WIGUNA TIMUR RUNGKUT dekat jln Merr,Surabaya,2,1,120,105
1200.0,"RUMAH BAGUS DESIGN LAMA TAPI TERAWAT 1 LANTAI DEKAT MERR, AKSES TOL, BANDARA, UBAYA, UPN, DAN PONDOK TJANDRA SHM","Rungkut, Surabaya",3,1,144,144
1200.0,"Rumah Siap Pakai area Kenjeran, Surabaya, Luas 81m² LB 81m²","Kenjeran, Surabaya",2,1,81,81
1200.0,"PROPERTI PILIHAN! Rumah Nyaman di Gununganyar, LT 60m² LB 60m²",Surabaya,2,1,60,60
1200.0,"Rumah Darmo Indah Barat, Murah, Layout Oke, Strategis",Surabaya,4,2,136,150
1200.0,"Rumah 3 KT 1 KM Area Premium di Rungkut, Surabaya","Rungkut, Surabaya",3,1,144,144
1200.0,"Kesempatan Investasi di Pusat Kota Bulak, Surabaya - 3 Kamar Tidur","Bulak, Surabaya",3,2,102,72
1200.0,Jual Rumah 1 Lantai Wiguna Timur,Surabaya,2,2,120,80
1200.0,"Rumah Menguntungkan di Waru, Dekat Kawasan Bisnis, Surabaya - 4 Kamar Tidur",Surabaya,4,2,156,223
1200.0,"Jual rumah di Lebak indah regency, Surabaya","Kenjeran, Surabaya",3,2,94,94
1200.0,Dijual Rumah SHM di Jl Kinibalu Barat Petemon Surabaya Pusat,Surabaya,4,2,138,101
