price,name,location,bedroom,bathroom,land_area,building_area
1970,JUAL RUMAH BARU GRESS VILLA KALIJUDAN SURABAYA,Surabaya,4,4,100,160
1650,JUAL RUMAH 2 UNIT BARU GRESS SIAP HUNI TENGGILIS MEJOYO SURABAYA,Surabaya,4,4,90,145
1900,Rumah 2lt Gunungsari Indah Nyaman Terawat,"Karangpilang, Surabaya",4,3,136,136
1800,"Rumah Minimalis Mansion Nine, Lakarsantri","Lakarsantri, Surabaya",3,2,72,80
1400,RUMAH PURIMAS GIANYAR 2 LANTAI,"Gununganyar, Surabaya",4,1,128,170
1400,RUMAH PURIMAS PECATU FULL FURNISH,"Gununganyar, Surabaya",3,2,112,85
950,Rumah di Lebak Timur strategis dekat Kenjeran. Mulyosari (code : DND),Surabaya,2,1,75,75
1900,Rumah Classic Dharmahusada Termurah siap pakai dekat Pakuwon city Sutorejo GM,"Mulyorejo, Surabaya",3,3,120,160
1600,Rumah Kawasan Nyaman Sutorejo Timur Surabaya Murah AUD.A012,"Mulyorejo, Surabaya",3,2,120,140
1680,RUMAH GRESS MINIMALIS MEDOKAN ASRI SEMI FURNISH,"Gununganyar, Surabaya",4,3,100,110
1500,Dijual Rumah SHM di Jalan Bhaskara Surabaya,"Mulyorejo, Surabaya",4,2,120,120
950,Rumah di Lebak Timur strategis dekat Kenjeran. Mulyosari (code : DNDGK),Surabaya,2,1,75,75
1300,"Rumah Bagus SHM Simpang Darmo permai selatan, Surabaya","Darmo Permai, Surabaya",3,2,94,180
750,Dinual Rumah Gunung Anyar Sejahtera Siap Huni,Surabaya,2,2,100,70
1500,Rumah apik  2 Jejer siap huni Pusat Kota selangkah Raya Kertajaya dan Dharmawangsa,"Kertajaya, Surabaya",2,1,158,72
1000,RUMAH DELTASARI INDAH SIDOARJO SIAP HUNI AREA NYAMAN RON.A579,Sidoarjo,3,2,116,135
1790,Rumah 2 lantai Baru Gress Modern Minimalis di Sutorejo row jalan 4 Mobil Loss,"Sutorejo, Surabaya",3,3,76,125
1400,Dijual Rumah Perumahan Gunung Anyar Indah 2 Lantai,Surabaya,3,2,100,150
1700,Taman pondok indah wiyung,"Wiyung, Surabaya",3,2,161,100
1250,"Rumah Semolowaru, Dekat Kampus, Tengah Kota","Semolowaru, Surabaya",4,3,75,140
1000,BU dijual rumah murah 2 lantai siap huni,"Karangpilang, Surabaya",5,3,96,96
1100,Dijual Rumah Siap Huni di Puri Lidah Kulon Surabaya,"Lidah Kulon, Surabaya",3,1,121,70
1800,Dijual Rumah Siap Huni Gunung Anyar Emas,Surabaya,4,3,200,136
1800,Rumah 2 lantai modern minimalis premium siap huni di Mulyosari Prima,"Mulyosari, Surabaya",3,3,102,156
1700,RUMAH GRIYA KEBRAON SELATAN,"Kebraon, Surabaya",5,3,200,230
1740,0430.128 Lelang Rumah Surabaya Di Sukolilo Di Bumi Marina Emas,"Sukolilo, Surabaya",3,2,96,112
769,0430.127 Lelang Rumah Surabaya Di Rungkut Di Medokan Sawah Timur,"Rungkut, Surabaya",2,1,210,170
2000,RUMAH 2 UNIT ON PROGRESS DI KUTISARI INDAH,"Kutisari, Surabaya",4,3,120,180
1900,RUMAH KUTISARI INDAH BARAT LOKASI STRATEGIS DEKAT PETRA DAN A YANI,"Kutisari, Surabaya",3,2,162,162
1750,0430.128 Lelang Rumah Surabaya Di Sukolilo Di Bumi Marina Emas,"Sukolilo, Surabaya",3,2,96,112
1620,"RUMAH 2 LANTAI MINIMALIS BARU GRESS DEKAT SUTOREJO, MERR, PAKUWON CITY, KENJERAN","Mulyosari, Surabaya",3,3,80,120
1570,"RUMAH 2 LANTAI HOOK BARU GRESS DEKAT SUTOREJO, MERR, PAKUWON CITY, KENJERAN","Mulyosari, Surabaya",3,3,72,85
1300,Rumah Perumahan Kendalsari 50 meter dari Raya Merr dan 10 Menit Rungkut UPN,"Rungkut, Surabaya",2,1,105,70
1600,Rumah Baru 2 Lantai Pakal Madya Asri Dekat Ciland Surabaya Barat,"Citraland, Surabaya",3,3,94,150
1350,"Jual Rumah Royal Residence Menganti 2 Lantai Under 1,5m","Menganti, Surabaya",2,2,66,77
875,Rumah di Wisata Semanggi Mangrove di Surabaya Selatan Lokasi strategis,"Wonorejo, Surabaya",2,1,72,40
502,RUMAH DP 0 % SJR WARU GEDANGAN ( FREE KPR ) WARU SIDOARJO,"Gununganyar, Surabaya",2,1,72,36
502,Murah Gedangan Surya Jemput Rejo Harga Perdana 500juta,"Gubeng, Surabaya",2,1,72,36
1350,"RUMAH 2 LANTAI BARU GRESS MULYOSARI PRIMA UTARA DEKAT SUTOREJO, KENJERAN, MERR, PAKUWON CITY","Mulyosari, Surabaya",3,2,60,85
1700,"RUMAH 2 LANTAI MINIMALIS BARU GRESS MULYOSARI PRIMA UTARA DEKAT KENJERAN, PAKUWON CITY, SUTOREJO, MERR, MOJOARUM","Mulyosari, Surabaya",3,3,85,128
1600,RUMAH WIGUNA TENGAH HUNIAN NYAMAN DEKAT UPN,"Gununganyar, Surabaya",3,2,150,150
504,PERUMAHAN BARU SJR MINIMALIS (ROW 10) WARU SIDOARJO,Sidoarjo,2,1,72,36
2000,RUMAH RUNGKUT HARAPAN HUNIAN NYAMAN DEKAT MERR,"Rungkut, Surabaya",3,2,200,200
1650,1878. Rumah Jl Klampis Semolo Barat Surabaya,"Sukolilo, Surabaya",2,1,88,84
1350,Rumah 2.5 Lantai Siap Huni Pantai Mentari,"Kenjeran, Surabaya",2,2,72,72
1200,TURUN HARGA! RUMAH 2LT MINIMALIS TAMAN PONDOK INDAH WIYUNG,"Wiyung, Surabaya",2,2,126,150
1300,"Perum Wisata Semanggi 2 Lantai Terawat dekat Wonorejo, Perbanas","Rungkut, Surabaya",5,2,105,180
700,"RUMAH BAGUS 1.5  LANTAI, SIAP DITEMPATI, SEMI FURNISH, SUDAH TINGGI DARI ROW JALAN",Sidoarjo,3,2,128,158
503,PERUMAHAN BARU SJR MINIMALIS (ROW 10) WARU SIDOARJO,"Sukolilo, Surabaya",2,1,72,36
1500,Jual Cepat Rumah 2 Lt Siap Huni Tengah Kota Surabaya Jl Jambangan,"Jambangan, Surabaya",2,2,135,95
504,PERUMAHAN CLUSTER WARU GEDANGAN (GRATIS ALL IN) SIDOARJO,"Gubeng, Surabaya",2,1,72,36
503,HADIR RUMAH SURYA  JEMPUT REJO DEKAT DENGAN SURABAYA MERR,Sidoarjo,2,1,72,36
800,1852. Rumah Green Lake Wonorejo Rungkut Surabaya,"Rungkut, Surabaya",1,1,121,36
1670,1843. Rumah Zimbali Costa Grand Island Pakuwon City,"Pakuwon City, Surabaya",3,2,72,84
850,Dijual Cepat Rumah Bagus Siap Huni Di Wiguna,"Gununganyar, Surabaya",3,2,90,80
1520,JUAL RUMAH BARU MODERN MINIMALIS 2 LANTAI CENTRAL PARK MERR,"Gununganyar, Surabaya",3,2,75,100
1650,JUAL RUMAH MULYOSARI NEW GRESS AMERICAN STYLE MEWAH,"Mulyorejo, Surabaya",3,3,84,130
1420,"JUAL RUMAH MINIMALIS BARU KLAMPIS SEMOLO, WISMA MUKTI","Sukolilo, Surabaya",3,2,67,110
2000,JUAL RUMAH SATELIT NEW MINIMALIS STRATEGIS LOKASI CIAMIK,"Sukomanunggal, Surabaya",3,2,96,135
1290,"JUAL CEPAT, RUMAH MURAH LEBAK NEW MINIMALIS","Tambaksari, Surabaya",3,3,105,100
1350,JUAL RUMAH BARU SPLIT LEVEL SEMOLOWARU DEKAT MERR,"Sukolilo, Surabaya",5,3,100,180
1670,JUAL RUMAH MINIMALIS  ZIMBALI COSTA GRAND ISLAND PAKUWON CITY DEKAT WM,"Mulyorejo, Surabaya",3,2,72,84
1520,JUAL RUMAH BARU MODERN MINIMALIS 2 LANTAI CENTRAL PARK MERR,"Gununganyar, Surabaya",3,2,75,100
1050,JUAL RUMAH LEBAK ARUM NEW MINIMALIS 2 UNIT,"Tambaksari, Surabaya",3,3,66,100
1900,Rumah Baru gress Modern Minimalis Mulyosari dkt sutorejo,"Mulyorejo, Surabaya",3,3,72,130
700,Rumah Butuh Renovasi Semolowaru Elok Sukolilo Surabaya,"Semolowaru, Surabaya",3,1,85,85
1750,Rumah Baru Sukolilo Surabaya siap huni baru gres modern minimalis,"Sukolilo, Surabaya",3,2,114,105
1980,JUAL CEPET RUMAH PONDOK NIRWANA SURABAYA,"Rungkut, Surabaya",3,2,230,180
1200,FOR SALE RUMAH CANTIK SUKOLILO DIAN REGENCY KG 23,"Sukolilo, Surabaya",2,2,90,72
1100,FOR SALE RUMAH GRAHA SUKOLILO DIAN REGENCY MA 372,"Sukolilo, Surabaya",2,1,100,75
1850,DIJUAL MINIMALIS MEWAH STRATEGIS MULYOSARI PRIMA,"Mulyosari, Surabaya",3,4,102,156
502,Surya Jemput Rejo From 5oo Jutaan Dp 0 Fasum Lengkap,"Mulyorejo, Surabaya",2,1,72,36
2000,Rumah Kedung Baruk Murah Bisa Nego Siap Huni,Surabaya,2,1,101,125
503,SIAP HUNI RUMAH MINIMALIS SURYA JEMPUT REJO DP 0%,"Wonocolo, Surabaya",2,1,72,36
503,SJR - DGN SERTIFIKAT SHM –(GRATIS BIAYA NOTARIS) DI SIDOARJO,"Rungkut, Surabaya",2,1,72,36
2000,Rumah Medayu Utara Rungkut Modern Siap Huni,Surabaya,4,1,200,200
2000,"Dijual Rumah Baru Gress Royal Residence Dekat Pakuwon Mall Dan Citraland Rumah SHM di Dijual Rumah Baru Gress Royal Residence, Wiyung","Wiyung, Surabaya",3,2,96,116
1600,Panjang Jiwo Permai Murah siap huni jarang ada,"Tenggilis Mejoyo, Surabaya",3,2,135,210
950,Rumah 1 Lantai Daerah Wonorejo Surabaya Timur,"Rungkut, Surabaya",2,1,72,72
504,RUMAH DP 0 % SJR WARU GEDANGAN (GRATIS ALL IN) minimalis,"Dukuh Pakis, Surabaya",2,1,72,36
1900,"MURAH, BISA KPR, Rumah 2 Lantai Dharmahusada Mas","Mulyorejo, Surabaya",3,3,120,200
503,Rumah Konsep Minimalis Surya Jemput Rejo NUP 5JT Dp 0%,Sidoarjo,2,1,72,36
1800,"RUMAH BARU GRIYA ASRI PAKUWON CITY, SURABAYA TIMUR","Pakuwon City, Surabaya",3,2,91,180
1450,"Rumah 2 Lantai Lebak Rejo, Surabaya, Siap Huni",Surabaya,3,2,100,165
1600,"DKT RY JEMURSARI, BARU JEMURSARI SELATAN","Jemursari, Surabaya",4,3,72,125
1300,Dijual Rumah Sangat Terawat Siap Huni SHM Rungkut Mapan Barat,"Rungkut, Surabaya",3,2,112,100
1000,Murah Dijual Cepat Rumah Grand Harvest 2lantai Harga Di Bawah Pasaran Selangkah Ke Citraland,"Wiyung, Surabaya",2,2,60,80
1480,Rumah Baru Gress Free Furnish,"Rungkut, Surabaya",3,3,57,100
1900,Dijual Murah Rumah 2 Lantai Dharmahusada Mas,"Mulyorejo, Surabaya",4,4,120,200
2000,Rumah Rungkut Mapan Barat Murah Siap Huni Bisa Nego,Surabaya,4,1,200,200
1800,Alam Galaxy Murah Siap Huni Dkt Citraland,"Sambikerep, Surabaya",3,2,162,135
1950,Rumah Medayu Utara Murah Siap Huni Bisa Nego,Surabaya,3,3,160,240
2000,Darmo Indah Selatan New Minimalis,"Darmo Permai, Surabaya",5,5,144,240
1950,Rumah Rungkut Harapan Modern Siap Huni Bisa Nego,Surabaya,4,2,203,200
1200,"Pakal Madya, siap huni, lingkungan nyaman","Pakal, Surabaya",2,1,101,55
1900,Rumah Nirwana Eksekutif Siap Huni Bisa Nego,Surabaya,4,2,175,175
1600,"Rumah Bagus Hook Mulyosari Tengah, Surabaya","Mulyorejo, Surabaya",4,2,163,163
2000,Dijual Rumah Cepat Darmo Indah Selatan Surabaya,"Sukomanunggal, Surabaya",4,3,162,120
1900,Rumah Baruk Barat Modern Siap Huni Bisa Nego,Surabaya,3,3,128,135
1800,MURAH! LUX MINIMALIS INTERIOR MEWAH MULYOSARI DEKAT SUTOREJO WISMA PERMAI DHARMAHUSADA GALAXY MALL PAKUWON CITY MERR,"Mulyosari, Surabaya",3,3,102,156
1600,"Murah 1 Milyar-an Dijual Rumah Sutorejo Timur - Raya Mulyosari - Surabaya Timur - Modern 1,5 Lantai Dekat Pakuwon City, Galaxy Mall","Sutorejo, Surabaya",2,2,120,114
1400,Rumah Nirwana Eksekutif 1m Bisa Nego Siap Huni,Surabaya,2,2,123,123
1470,Lelang Rumah Murah Di Kabupaten Sidoarjo Jawa Timur,Sidoarjo,6,5,278,540
1000,Rumah Rungkut Barata Murah 1m Aja Bisa Nego,Surabaya,4,2,160,110
1250,Rumah Medokan Asri Utara Murah Siap Huni,"Rungkut, Surabaya",3,2,84,70
1750,Rumah Baru Minimalis di Baruk Dekat Superindo Merr,"Rungkut, Surabaya",3,3,75,100
975,JUAL RUMAH SIAP HUNI GRIYA PESONA ASRI,"Rungkut, Surabaya",2,1,78,78
1770,Rumah 2lantai Siap Huni Di Pakuwon City Surabaya Timur,"Pakuwon City, Surabaya",3,2,72,84
990,Rungkut Mapan Barat Murah Siap Huni Dkt Waru Baruk,"Rungkut, Surabaya",3,2,112,90
695,Rumah Baru 600 Jutaan Di Gunung Anyar Emas,"Gununganyar, Surabaya",2,2,60,56
1350,Kuwukan Lontar New Minimalis dkt citraland,"Sambikerep, Surabaya",3,2,78,100
1850,Dijual Cepat dan Murah Rumah 2 Lantai Mulyosari Surabaya Timur,Surabaya,7,3,192,192
1350,Dijual Rumah Rungkut Asri Surabaya,"Rungkut, Surabaya",3,3,90,120
1850,Alam Galaxy Murah siap huni dkt citraland,"Sambikerep, Surabaya",4,1,144,115
1700,Selangkah Superindo MERR Dijual Rumah cantik dan gress BARUK UTARA,"Rungkut, Surabaya",3,3,75,100
1950,Dijual Rumah Siap Huni Griya Asri Pakuwon City Surabaya,"Pakuwon City, Surabaya",2,2,78,60
1750,Alam Galaxy Murah butuh cepat laku,"Sambikerep, Surabaya",2,1,144,90
990,Bukit Palma Citraland Murah Baru Renovasi Dkt Pakal Benowo Wiyung,"Citraland, Surabaya",2,1,120,90
1900,0430.128 Aset Lelang Surabaya Di Sukolilo Di Perum Bumi Marina Emas,"Sukolilo, Surabaya",2,1,96,112
1200,FLASH SALE TURUN 100JT Rumah Green Semanggi Mangrove Wonorejo Surabaya Siap Huni 6x15 2Lantai,"Wonorejo, Surabaya",3,2,90,90
1200,FLASH SALE TURUN 100JT Rumah Green Semanggi Mangrove Wonorejo Surabaya Siap Huni 6x15 2Lantai,"Wonorejo, Surabaya",3,2,90,90
750,Sambikerep Indah Murah Siap Huni Dkt Manukan Lontar,"Sambikerep, Surabaya",2,1,98,60
843,0430.127 Aset Lelang Surabaya Di Medokan Sawah Timur,Surabaya,2,1,210,170
2000,Dijual Rumah Babatan Pratama Strategis Siap Huni,"Wiyung, Surabaya",3,2,135,120
1700,Dijual Rumah di Pondok Tjandra Cluster Opal Sidoarjo,Sidoarjo,3,2,72,90
319,Lelang Rumah Murah Di Kabupaten Sidoarjo Jawa Timur,Sidoarjo,2,1,72,72
1800,Super Gress hanya 5 menit ke Pakuwon city Mall GRIYA ASRI PAKUWON CITY,"Pakuwon City, Surabaya",3,2,91,180
1300,RUMAH PANDUGO BARU HARGA 1M'AN DEKAT MERR,"Rungkut, Surabaya",2,1,105,80
900,"Dijual Rumah 1 lantai di Lebak Permai Utara, Kenjeran, Kedung Cowek, Kapas Madya, Setro, Surabaya Timur","Pakuwon City, Surabaya",2,2,107,108
2000,DIJUAL RUMAH RUNGKUT HARAPAN HUNIAN NYAMAN DEKAT MERR,"Rungkut, Surabaya",3,2,200,200
1100,"WISATA SEMANGGI, dekat OERR Rungkut","Wonorejo, Surabaya",2,1,78,70
499,"Dijual Rumah Terawat Siapn Huni di Wonorejo Timur Rungkut dekat dengan Gunawangsa MERR, Wonorejo Timur, Mangrove Wonorejo, Green Semanggi, Superindo MERR, Transmart Rungkut, UPN","Rungkut, Surabaya",1,1,54,38
1700,Dijual Rumah 2 lantai di Siwalankerto Selatan Surabaya,"Wonocolo, Surabaya",3,1,100,100
1950,"rumah cantik di Griya Asri, Pakuwon City, Surabaya","Pakuwon City, Surabaya",1,1,78,60
1300,RUMAH PANDUGO BARU HARGA 1M'AN DEKAT MERR,"Rungkut, Surabaya",2,1,105,80
2000,DIJUAL RUMAH RUNGKUT HARAPAN HUNIAN NYAMAN DEKAT MERR,"Rungkut, Surabaya",3,2,200,200
1690,Dijual Rumah Baru Gress 2 Lantai Siap Huni Nirwana Eksekutif,"Rungkut, Surabaya",3,3,87,120
600,Dijual Rumah Baru on Progres Minimalis Medayu Tambak Rungkut,"Rungkut, Surabaya",2,1,52,40
575,"Di Jual Rumah Minimalis On Progres Grand Tirta Agung Asri, Gn Anyar Surabaya","Rungkut, Surabaya",2,2,32,45
2000,DIJUAL RUMAH RUNGKUT HARAPAN HUNIAN NYAMAN DEKAT MERR,"Rungkut, Surabaya",3,2,200,200
1300,Rumah Siap Huni di Sidoarjo,Sidoarjo,3,2,96,100
1300,RUMAH PANDUGO BARU HARGA 1M'AN DEKAT MERR,"Rungkut, Surabaya",2,1,105,80
1200,"Rumah Baru Gress 2lt Di Mansion Nine, Lakarsantri - Surabaya Brt","Lakarsantri, Surabaya",3,3,60,76
1000,"RUMAH BARU MANSION NINE TAHAP 3 DI LAKARSANTRI, SURABAYA BARAT","Lakarsantri, Surabaya",2,2,60,65
1550,"Rumah Terawat Di Palma Classica, Citraland Utara - Surabaya","Citraland, Surabaya",2,2,105,72
2000,Rumah Siap Huni 1 Lantai Sutorejo Hook Surabaya Timur,"Sutorejo, Surabaya",3,2,194,180
1450,Wisma Kedung Asem Siap Huni Terawat Dekat Raya Merr Strategis,"Rungkut, Surabaya",4,3,120,100
1720,"Dijua Rumah 2 Lantai Pakuwon City Siap Huni Murah Rumah Butuh Minim Renovasi di Jl. Kalisari Timur, Kalisari, Kec. Mulyorejo, Surabaya, Jawa Timur, Pakuwon City SHM","Pakuwon City, Surabaya",4,2,91,100
1850,Rumah Minimalis Siap Huni di Mulyosari dekat Pakuwon CIty (code : DND),"Pakuwon City, Surabaya",3,3,102,156
1850,Rumah Minimalis Siap Huni di Mulyosari dekat Pakuwon CIty (code : DND),"Pakuwon City, Surabaya",3,3,102,156
1800,Jual Rumah Tengah Kota Dekat Merr,"Sukolilo, Surabaya",3,2,144,150
2000,Harga Bu Rumah Mp Siap Huni Rungkut Harapan Surabaya Timur 8x20 3kt Dkt Merr Bebas Banjir,"Rungkut, Surabaya",3,2,160,96
850,Dijual Rumah Siap Huni Di Pondok Maritim,"Wiyung, Surabaya",4,1,101,101
1800,"RUMAH MULYOSARI TENGAH BARU GRESS DEKAT MULYOSARI MAS, MULYOSARI BPD, MULYOSARI UTARA, BHASKARA SELATAN, SUTEROJO INDAH","Mulyosari, Surabaya",3,3,100,140
1300,Rumah Minimalis Siap Huni Full Furnish Wisata Semanggi dekat MERR,"Rungkut, Surabaya",5,2,105,180
925,Jual Rumah 1lt Siap Huni Harga Murah Kondisi Ciamik Di Surabaya Selatan,"Wiyung, Surabaya",2,1,117,117
1850,Dijual Minimalis mewah Strategis Mulyosari prima,"Mulyosari, Surabaya",3,4,102,156
1850,Dijual Minimalis mewah Strategis Mulyosari prima,"Mulyosari, Surabaya",3,4,102,156
1900,Dijual Cepat Rumah Full Furnish Lokasi Di Graha Natura Citraland Surabaya NK,"Citraland, Surabaya",3,2,78,90
1950,Klampis Wisma Mukti New Minimalis Siap Huni,"Sukolilo, Surabaya",3,3,82,120
1900,Dijual Cepat Rumah Full Furnish Lokasi Di Graha Natura Citraland NK,"Citraland, Surabaya",3,2,78,90
1850,Dijual Minimalis mewah Strategis Mulyosari prima,"Mulyosari, Surabaya",3,4,102,156
2000,Rumah lantai 1  di Darmo Surabaya Hook dekat Tempat Perbelanjaan,Surabaya,3,1,171,171
2000,Rumah Baru Minimalis Siap Huni 2 Lantai Satelit Surabaya Barat,"Sukomanunggal, Surabaya",3,2,96,135
1900,Dijual Cepat Rumah Siap Huni Lokasi Di Graha Natura Surabaya NK,"Citraland, Surabaya",3,2,78,90
1650,Rumah Nirwana Eksekutif  NEW MINIMALIS row 3.5mobil,"Rungkut, Surabaya",4,4,87,120
1500,Dijual Rumah Bu Gunungsari Indah Surabaya,"Wiyung, Surabaya",4,2,165,150
950,"WISMA TIRTA AGUNG, siap huni","Rungkut, Surabaya",3,2,100,100
550,Rumah Siap Huni di Kota Surabaya,"Kenjeran, Surabaya",3,2,50,75
1300,DIJUAL RUMAH LEMBAH HARAPAN SURABAYA,"Wiyung, Surabaya",3,2,90,135
1850,Rumah Minimalis Siap Huni di Mulyosari dekat Pakuwon CIty (code : DNDGK),"Pakuwon City, Surabaya",3,3,102,156
900,Dijual Rumah Minimalis 2 Lantai Lokasi Di Simolawang Simokerto Surabaya MC,"Simokerto, Surabaya",4,2,45,90
900,Dijual Rumah Minimalis Siap Huni Lokasi Di Simolawang Simokerto Surabaya MC,"Simokerto, Surabaya",4,2,45,90
625,"RUMAH TUSUK SATE DAERAH DARMO DEKAT DIPONEGORO, MAYJEN SUNGKONO","Wonokromo, Surabaya",2,1,80,80
750,Dijual Cepat Rumah Murah Siap Huni Lokasi Di Medokan Ayu Surabaya MC,"Medokan Ayu, Surabaya",2,1,73,73
1850,Dijual Minimalis mewah Mulyosari prima STRATEGIS,"Mulyosari, Surabaya",3,4,102,156
750,Dijual Cepat Rumah Murah Siap Huni Lokasi Di Medokan Ayu Surabaya MC,"Medokan Ayu, Surabaya",2,1,73,73
750,Dijual Rumah Minimalis Siap Huni Lokasi Di Medokan Ayu Surabaya MC,"Medokan Ayu, Surabaya",2,1,73,73
790,Dijual Rumah Murah Siap Huni 2 Lantai Lokasi Di Medokan Surabaya MC,"Medokan Ayu, Surabaya",2,2,98,98
675,Lelang Rumah Murah Di Kabupaten Sidoarjo Jawa Timur,Sidoarjo,3,2,100,90
790,Dijual Cepat Rumah Bangunan 2 Lantai Murah Lokasi Di Medokan Surabaya MC,"Medokan Ayu, Surabaya",2,2,98,98
935,Rumah Huni nyaman di Citraland,"Citraland, Surabaya",2,1,84,45
567,"Rumah siap huni di Western Village, dekat Food Junction Grand Pakuwon (code : FSC)","Pakuwon, Surabaya",2,1,90,60
790,Dijual Cepat Rumah Murah Bangunan 2 Lantai Lokasi Di Medokan Surabaya MC,"Medokan Ayu, Surabaya",2,2,98,98
828,Lelang Rumah Murah Di Kabupaten Sidoarjo Jawa Timur,Sidoarjo,5,4,203,400
616,Lelang Rumah Murah Di Kabupaten Sidoarjo Jawa Timur,Sidoarjo,3,2,90,90
1200,Rumah Bagus SHM di Graha Sukolilo Regency Siap Huni,"Sukolilo, Surabaya",2,1,100,75
1200,Rumah Semolowaru Terawat Siap Huni Selangkah MERR,"Semolowaru, Surabaya",3,2,108,100
875,Rumah Eastern Park Sukolilo 2 Lantai Baru Siap Huni,"Sukolilo, Surabaya",3,2,50,63
1350,"Rumah Baru Modern 2 Lantai Di Lebak, Dekat Kenjeran","Tambaksari, Surabaya",3,2,75,140
1050,Rumah SHM di Wonorejo Selatan,"Rungkut, Surabaya",3,2,90,90
1600,Rumah 2 Lantai di Grand Harvest,"Wiyung, Surabaya",3,2,72,98
1550,Rumah Siap Huni Mulyosari Baru 2 Lantai Hadap Selatan,"Mulyorejo, Surabaya",5,2,87,145
1500,Rumah di Grand Harvest Cluster Caspia,"Wiyung, Surabaya",3,2,72,98
800,RUMAH WIGUNA SELATAN DEKAT UPN DAN TOL HARGA UNDER 1M,"Gununganyar, Surabaya",2,1,84,84
1700,Rumah Moderen Minimalis Darmo Permai Utra Surabaya Kota,Surabaya,3,2,108,108
1500,Rumah Griya Kebraon Dekat Kedurus Gunungsari Surabaya Selatan,"Karangpilang, Surabaya",4,4,144,280
725,"Promo Lebaran Umroh Alana Palace Regency, 700 jtan, OERR","Gununganyar, Surabaya",2,1,50,30
600,Rumah 2 Lantai di Kalianyar Kulon Surabaya,"Pabean Cantikan, Surabaya",2,2,92,92
1480,Termurah Rumah Baru di Rungkut Asri sebelah jalan raya kembar row 3 mobil,"Rungkut, Surabaya",3,3,57,100
1200,Rumah 1 Lantai di Graha Sukolilo Regency,"Sukolilo, Surabaya",2,1,100,75
1700,Jual Rumah Baru Gress Sukolilo Dian Regency,"Sukolilo, Surabaya",3,2,114,105
1650,Rumah Harvest Link Kebraon Di Surabaya Barat dekat 2 Gate TOL,"Wiyung, Surabaya",2,2,72,76
1300,Jual Rumah Baru Lebak Lebar 7 Surabaya Dekat Kenjeran Ploso Kalijudan,Surabaya,3,3,98,130
1700,"Rumah Lebak Jaya BARU, PDAM, PLN 2200 (ADA 2 UNIT)","Tambaksari, Surabaya",4,4,95,130
670,Murah Rumah Di Gunung Anyar Tambak Shm Dekat Rungkut Medokan Waru,"Rungkut, Surabaya",2,1,100,500
1100,Rumah 2 Lantai Lokasi Boulevard Greenlake Natural Living Rungkut,"Rungkut, Surabaya",3,2,72,96
1750,"Rumah Bagus Lokasi Strategis Ketintang Baru, Gayungan Surabaya","Wiyung, Surabaya",4,4,247,247
2000,"RUMAH RUNGKUT MAPAN STRATEGIS, SIAP HUNI","Rungkut, Surabaya",4,2,157,105
1600,Dijual 2 Unit Jejer Rumah New Minimalis Jemursari,"Jemursari, Surabaya",3,3,72,125
1650,Rumah Nirwana Eksekutif   NEW MINIMALIS row 3.5mobil,"Rungkut, Surabaya",3,3,87,120
1250,Rumah Lebar 8 Kutisari Selatan Dekat Kampus Petra,"Kutisari, Surabaya",3,2,130,117
1800,Dijual Rumah SHM di Jalan Rungkut Barata Surabaya,"Rungkut, Surabaya",3,2,200,200
850,Rumah Hook Terawat Medokan Sawah Timur Dekat Upn Rungkut,"Medokan Ayu, Surabaya",2,1,104,84
1950,Rumah Lebar 10 Akses Merr Di Kalijudan Regency,"Mulyorejo, Surabaya",3,2,140,120
1600,Rumah Baru modern minimalis 2 lantai,"Wonocolo, Surabaya",4,4,72,125
900,Rumah 2 Lantai Luas Lokasi Sarirogo Sidoarjo,Sidoarjo,2,2,169,250
1480,"RUMAH RUNGKUT ASRI, DEKAT MERR, COCOK UNTUK USAHA","Rungkut, Surabaya",3,3,57,100
1250,Rumah 2 Lantai Baru SHM di Taman Pondok Indah Wiyung,"Wiyung, Surabaya",3,2,51,90
567,Rumah.baru.di Rungkut Dekat Upn.dekat Bandara Juanda,"Rungkut, Surabaya",2,1,67,45
995,Rumah Baru Renovasi Citraland Utara Bukit Palma,"Citraland, Surabaya",2,1,120,70
950,Dijual Rumah Tpi Bangunan 1 1 2 Lantai.,Surabaya,3,3,84,120
1400,Rumah Minimalis Lokasi Strategis 2 Kamar Tidur 1 Lantai,"Citraland, Surabaya",2,2,105,75
1950,Dijual Rumah Cantik di Griya Asri Pakuwon City,"Pakuwon City, Surabaya",1,1,78,60
1800,Rumah Dijual di Jalan Rungkut Barata Surabaya,"Rungkut, Surabaya",3,2,200,200
1450,"RUMAH MURAH TERAWAT AREA LEBAK, 300 METER KE RAYA KENJERAN","Tambaksari, Surabaya",3,2,100,160
875,Sukolilo Dian Regency Siap Huni One Gate Sistem Strategis,"Sukolilo, Surabaya",3,1,69,48
1300,JUAL RUMAH ALAM GALAXY LOKASI TENANG COCOK UNTUK ORANG TUA,"Citraland, Surabaya",2,1,96,52
1750,JUAL RUMAH ROW JALAN LONGGAR KUTISARI INDAH SURABAYA,Surabaya,3,3,75,115
1600,JUAL RUMAH NEW MINIMALIS 2 LT PAKAL MADYA ASRI SURABAYA,"Citraland, Surabaya",3,3,94,153
1670,JUAL RUMAH MODERN MINIMALIS GRAND HARVEST SURABAYA,"Wiyung, Surabaya",2,2,90,80
